title,price,rating,reviews,product_url,page_number,scraped_at
OnePlus Nord 6 | 8GB+256GB | Quick Silver | Snapdragon 8s Gen 4 | Segment's First Stable 165FPS Gaming | Segment's Largest 9000mAh Battery | Most Complete IP Rating | Personalized AI,"44,999",4.3 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDg2OTcxNzM3MjgyODYzOjE3ODU3ODQ3Njc6c3BfbXRmOjMwMTAyNzE3MTMyNDczMjo6MDo6&url=%2FOnePlus-Snapdragon-Segments-Complete-Personalized%2Fdp%2FB0GRB5C1HW%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784767%26sr%3D8-59-spons%26aref%3DwhMP9nbcIj%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=whMP9nbcIj&sp_cr=ZAZ,4,2026-08-04 00:49:41.545062
"Motorola Edge 70 Fusion (Pantone Silhouette, 8GB RAM, 128GB Storage) | 6.78"" 1.5K 144Hz AMOLED Display | Snapdragon 7s Gen 4 | 50MP Sony LYTIA 710 OIS Camera | 7000mAh Battery | 68W TurboPower |","27,239",4.1 out of 5 stars,,https://www.amazon.in/Motorola-Pantone-Silhouette-Snapdragon-TurboPower/dp/B0GRMVNTDN/ref=sr_1_60?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-60,4,2026-08-04 00:49:41.547966
"Google Pixel 10 5G (Obsidian, 12GB RAM, 256GB Storage)","67,704",4.2 out of 5 stars,Get it faster,https://www.amazon.in/Google-Pixel-Obsidian-256GB-Storage/dp/B0FNPNL2D8/ref=sr_1_61_mod_primary_new?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-61,4,2026-08-04 00:49:41.550531
"Lava Bold N2 (Siachen White, 4 GB RAM, 64 GB Storage) | 13MP AI Dual Rear Camera | Largest 6.75"" HD+ Display | 5000 mAh Battery & 10W Charging | IP64 Water & Dust Proof | Charger & Phone-Case in Box","9,699",3.8 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDg2OTcxNzM3MjgyODYzOjE3ODU3ODQ3Njc6c3BfbXRmOjMwMTA3OTY0MjExMjUzMjo6MDo6&url=%2FLava-Siachen-Storage-Charging-Phone-Case%2Fdp%2FB0GL1JFK48%2Fref%3Dsr_1_62_sspa%3Fdib%3DeyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784767%26sr%3D8-62-spons%26aref%3DJ2EM398Axw%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=J2EM398Axw&sp_cr=ZAZ,4,2026-08-04 00:49:41.553560
OnePlus 15R | 16GB+512GB | Charcoal Black | World's First Snapdragon® 8 Gen 5 | 7400mAh Battery | Personalised AI | Game-Changing 165Hz Display | IP68 IP69 IP66 & IP69K | 4K 120fps Video,"66,999",4.3 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDg2OTcxNzM3MjgyODYzOjE3ODU3ODQ3Njc6c3BfbXRmOjMwMTE2NDQwMzE0OTEzMjo6MDo6&url=%2FOnePlus-Charcoal-Snapdragon%25C2%25AE-Personalised-Game-Changing%2Fdp%2FB0H3KBZ4J9%2Fref%3Dsr_1_63_sspa%3Fdib%3DeyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784767%26sr%3D8-63-spons%26aref%3DSsSAnh0KgA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=SsSAnh0KgA&sp_cr=ZAZ,4,2026-08-04 00:49:41.556695
"Samsung Galaxy A07 LTE (Green, 4GB RAM, 64GB Storage) | 50MP Dual Camera | 6.7 Inch HD+ Display | 90Hz Refresh Rate | MediaTek Helio G99 (6nm) | IP54 | 6 Gen OS Upgrade and Security Update","11,488",4.3 out of 5 stars,,https://www.amazon.in/Samsung-Storage-Display-MediaTek-Security/dp/B0GRBQYQY3/ref=sr_1_64?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-64,4,2026-08-04 00:49:41.560081
"Nothing Phone (3a Lite) (Black, 128 GB) (8 GB RAM)","27,699",4.2 out of 5 stars,,https://www.amazon.in/Nothing-Phone-Lite-Black-128/dp/B0G3X48FQ4/ref=sr_1_65?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-65,4,2026-08-04 00:49:41.563180
"Nokia All-new 105 Single Sim Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio| 1 Year Replacement Guarantee | Cyan","1,249",4.0 out of 5 stars,,https://www.amazon.in/Nokia-All-New-Payments-Long-Lasting-Wireless/dp/B0C5RJDJPV/ref=sr_1_66?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-66,4,2026-08-04 00:49:41.566619
"Samsung Galaxy F06 5G (Bahama Blue, 128 GB) (6 GB RAM)","16,799",4.0 out of 5 stars,,https://www.amazon.in/Samsung-Galaxy-Bahama-Blue-128GB/dp/B0DYKC512N/ref=sr_1_67?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-67,4,2026-08-04 00:49:41.568993
"Samsung Galaxy S25 5G (Mint, 12GB RAM, 256GB Storage) | Snapdragon 8 Elite for Galaxy Processor | 50MP Triple Camera | 6.2-inch Dynamic AMOLED 2X Display | 4000mAh Battery | 5G Smartphone","66,898",3.7 out of 5 stars,,https://www.amazon.in/Samsung-Snapdragon-Processor-6-2-inch-Smartphone/dp/B0H3FHXMFJ/ref=sr_1_68?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-68,4,2026-08-04 00:49:41.571881
Poco C85 5G Mystic Purple 6GB RAM 128GB ROM,"17,385",4.4 out of 5 stars,,https://www.amazon.in/C85-5G-Mystic-Purple-128GB/dp/B0GGRTW1TC/ref=sr_1_69?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-69,4,2026-08-04 00:49:41.574352
"iQOO 15 (Alpha, 12GB RAM, 256GB Storage) | Fastest Snapdragon 8 Elite Gen 5 Processor* | Samsung 2K M14 Lead OLED Display | Origin OS 6 with Personalized AI Features","76,999",4.5 out of 5 stars,,https://www.amazon.in/iQOO-Storage-Fastest-Snapdragon-Processor/dp/B0FYGGJZV4/ref=sr_1_70?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-70,4,2026-08-04 00:49:41.577954
"Oppo Find X9s 5G (Lavender Sky, 12GB, 512GB) | Hasselblad 50MP Triple Camera | 120× Super Zoom | MediaTek Dimensity 9500s | 7025mAh 80W SUPERVOOC | ColorOS 16","89,999",4.3 out of 5 stars,,https://www.amazon.in/Find-Lavender-Hasselblad-Dimensity-SUPERVOOC/dp/B0GZ7WYHNJ/ref=sr_1_71?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-71,4,2026-08-04 00:49:41.580478
"iQOO Z11x 5G (Prismatic Green, 8GB RAM, 128 GB Storage) | Dimensity 7400-Turbo Processor | 7200 mAh Battery | 4K Video Recording Front & Back | IP68 & IP69+ | Powered by OriginOS 6","27,999",4.3 out of 5 stars,,https://www.amazon.in/iQOO-Prismatic-Dimensity-7400-Turbo-Processor/dp/B0GP8XYL7H/ref=sr_1_72?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-72,4,2026-08-04 00:49:41.583073
"Motorola G45 5G (Brilliant Blue, 8GB RAM, 128GB Storage)","12,448",4.1 out of 5 stars,,https://www.amazon.in/Motorola-Brilliant-Blue-128GB-Storage/dp/B0DDY9HMJG/ref=sr_1_73?dib=eyJ2IjoiMSJ9.pSjtwYFwfaPA65FzbJHaiNXbhsAHGY1MOFsaYoxB0WgMVHbXXvrOnez0BRHB_bFC_mmSB3QEF7B9T0vJdJQwUo1Cm7vrtN_VCOyScbz6gGCiTZnNVEZ4vsfLm-A-icyqLTIJvNEmbiFIIb0RidSTUkfAj1VwVtK0t87HkTObrHZqW7uJzSLdscEwdxqElEsnlYoZYvTGTZkYaRejifqY2ROLRgo3MOUmn_lWR34XTEU.Mx_Vtp2P1s6mMAFsSwgtbcaIErZxt8__U6KchhhylLA&dib_tag=se&keywords=phones&qid=1785784767&sr=8-73,4,2026-08-04 00:49:41.585009
"OnePlus Nord CE6 Lite | 6GB+128GB | Hyper Black | Segment's Fastest Dimensity 7400 Apex Processor | 7000mAh Battery | Segment's Highest 144Hz Refresh Rate | 50MP Main Camera, 4K Video Recording","25,999",4.2 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODQ4MTI1Mzc0NzY4MDEyOjE3ODU3ODQ3ODQ6c3BfYXRmX25leHQ6MzAxMDg2Nzk5MDE2OTMyOjowOjo&url=%2FOnePlus-Nord-Hyper-Black-128GB%2Fdp%2FB0GVYDLJJQ%2Fref%3Dsr_1_65_sspa%3Fdib%3DeyJ2IjoiMSJ9.etW8_VKKj3sXa7Rig9Xo-XTPnv81nKTleWcSt_0hpC29RIpVmBPx4TzyNAlxTvv6otVFq2S-fJoU964aYeFpCCyGJ4_iePBlVN3aK9XpJc8daKO10q8riWDGR3jp1Oc7dhenbK5-GgX30S0SwniVpQoM7og6rHUi49ecl8daINxQ74fJsHboCNRnAYi9mVdO79eNva-TO0JohtKp_nBjZqz5EEStRHLdtiECVEf5_aw.1PbDQ0yBsKet-XMglDIoZz85xQ9JPfagPIT-cDchyyo%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784784%26sr%3D8-65-spons%26aref%3DJyVPIbD0uY%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=JyVPIbD0uY&sp_cr=ZAZ,5,2026-08-04 00:49:54.961509
"realme narzo 100 Lite 5G (Frost Silver,4GB+64GB) | 7000mAh Titan Battery | 4 Years, Zero Lag | 144 Hz Ultra Smooth Display | 6 nm Octa-core 5G Chipset | Color Pop Design | VC Cooling","15,499",4.0 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODQ4MTI1Mzc0NzY4MDEyOjE3ODU3ODQ3ODQ6c3BfYXRmX25leHQ6MzAxMTc3Mjc4NDE3ODMyOjowOjo&url=%2Frealme-7000mAh-Battery-Display-Octa-core%2Fdp%2FB0GTRXVQ8N%2Fref%3Dsr_1_66_sspa%3Fdib%3DeyJ2IjoiMSJ9.etW8_VKKj3sXa7Rig9Xo-XTPnv81nKTleWcSt_0hpC29RIpVmBPx4TzyNAlxTvv6otVFq2S-fJoU964aYeFpCCyGJ4_iePBlVN3aK9XpJc8daKO10q8riWDGR3jp1Oc7dhenbK5-GgX30S0SwniVpQoM7og6rHUi49ecl8daINxQ74fJsHboCNRnAYi9mVdO79eNva-TO0JohtKp_nBjZqz5EEStRHLdtiECVEf5_aw.1PbDQ0yBsKet-XMglDIoZz85xQ9JPfagPIT-cDchyyo%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784784%26sr%3D8-66-spons%26aref%3DswRID01xcX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=swRID01xcX&sp_cr=ZAZ,5,2026-08-04 00:49:54.964575
OnePlus N6 | 6GB+128GB | Midnight Green | Segment's Biggest 8000mAh Battery | Segment's Fastest 45W Charging | 60-Month Smoothness | Smooth 120Hz Display | 50MP Camera | Military-Grade Durability,"24,999",3.7 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODQ4MTI1Mzc0NzY4MDEyOjE3ODU3ODQ3ODQ6c3BfYXRmX25leHQ6MzAxMTgyNDE5ODI0OTMyOjowOjo&url=%2FOnePlus-Midnight-Smoothness-Military-Grade-Durability%2Fdp%2FB0H3LKPC2K%2Fref%3Dsr_1_67_sspa%3Fdib%3DeyJ2IjoiMSJ9.etW8_VKKj3sXa7Rig9Xo-XTPnv81nKTleWcSt_0hpC29RIpVmBPx4TzyNAlxTvv6otVFq2S-fJoU964aYeFpCCyGJ4_iePBlVN3aK9XpJc8daKO10q8riWDGR3jp1Oc7dhenbK5-GgX30S0SwniVpQoM7og6rHUi49ecl8daINxQ74fJsHboCNRnAYi9mVdO79eNva-TO0JohtKp_nBjZqz5EEStRHLdtiECVEf5_aw.1PbDQ0yBsKet-XMglDIoZz85xQ9JPfagPIT-cDchyyo%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784784%26sr%3D8-67-spons%26aref%3DtAW8yR1Wor%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=tAW8yR1Wor&sp_cr=ZAZ,5,2026-08-04 00:49:54.967252
"vivo Y11 5G (Cosmic Gold, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","16,989",3.8 out of 5 stars,,https://www.amazon.in/vivo-Cosmic-Storage-Additional-Exchange/dp/B0H2Z7HR9C/ref=sr_1_68?dib=eyJ2IjoiMSJ9.etW8_VKKj3sXa7Rig9Xo-XTPnv81nKTleWcSt_0hpC29RIpVmBPx4TzyNAlxTvv6otVFq2S-fJoU964aYeFpCCyGJ4_iePBlVN3aK9XpJc8daKO10q8riWDGR3jp1Oc7dhenbK5-GgX30S0SwniVpQoM7og6rHUi49ecl8daINxQ74fJsHboCNRnAYi9mVdO79eNva-TO0JohtKp_nBjZqz5EEStRHLdtiECVEf5_aw.1PbDQ0yBsKet-XMglDIoZz85xQ9JPfagPIT-cDchyyo&dib_tag=se&keywords=phones&qid=1785784784&sr=8-68,5,2026-08-04 00:49:54.969743
OnePlus 13s | Snapdragon® 8 Elite | Smarter with OnePlus AI | Lifetime Display Warranty | 12GB+512GB | Green Silk,"59,999",4.6 out of 5 stars,,https://www.amazon.in/OnePlus-Snapdragon%C2%AE-Battery-Lifetime-Warranty/dp/B0F5WNYJF8/ref=sr_1_69?dib=eyJ2IjoiMSJ9.etW8_VKKj3sXa7Rig9Xo-XTPnv81nKTleWcSt_0hpC29RIpVmBPx4TzyNAlxTvv6otVFq2S-fJoU964aYeFpCCyGJ4_iePBlVN3aK9XpJc8daKO10q8riWDGR3jp1Oc7dhenbK5-GgX30S0SwniVpQoM7og6rHUi49ecl8daINxQ74fJsHboCNRnAYi9mVdO79eNva-TO0JohtKp_nBjZqz5EEStRHLdtiECVEf5_aw.1PbDQ0yBsKet-XMglDIoZz85xQ9JPfagPIT-cDchyyo&dib_tag=se&keywords=phones&qid=1785784784&sr=8-69,5,2026-08-04 00:49:54.971684
"OnePlus Nord CE6 | 8GB+128GB | Pitch Black | Snapdragon 7s Gen 4 | Segment's Fastest Touch Response | 8000mAh Battery | 144Hz 1.5K AMOLED Display | 50MP Main + 32MP Selfie 4K Cameras | IP66,68,69,69K","35,999",4.3 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODQ4MTI1Mzc0NzY4MDEyOjE3ODU3ODQ3ODQ6c3BfbXRmOjMwMTA4MDgyMzc1MDczMjo6MDo6&url=%2FOnePlus-Snapdragon-Segments-Fastest-Response%2Fdp%2FB0GWLHVJRH%2Fref%3Dsr_1_70_sspa%3Fdib%3DeyJ2IjoiMSJ9.etW8_VKKj3sXa7Rig9Xo-XTPnv81nKTleWcSt_0hpC29RIpVmBPx4TzyNAlxTvv6otVFq2S-fJoU964aYeFpCCyGJ4_iePBlVN3aK9XpJc8daKO10q8riWDGR3jp1Oc7dhenbK5-GgX30S0SwniVpQoM7og6rHUi49ecl8daINxQ74fJsHboCNRnAYi9mVdO79eNva-TO0JohtKp_nBjZqz5EEStRHLdtiECVEf5_aw.1PbDQ0yBsKet-XMglDIoZz85xQ9JPfagPIT-cDchyyo%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784784%26sr%3D8-70-spons%26aref%3DVsoL3wyW8C%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=VsoL3wyW8C&sp_cr=ZAZ,5,2026-08-04 00:49:54.973852
"Lava Bold N2 (Siachen White, 4 GB RAM, 64 GB Storage) | 13MP AI Dual Rear Camera | Largest 6.75"" HD+ Display | 5000 mAh Battery & 10W Charging | IP64 Water & Dust Proof | Charger & Phone-Case in Box","9,699",3.8 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODQ4MTI1Mzc0NzY4MDEyOjE3ODU3ODQ3ODQ6c3BfbXRmOjMwMDk2MjE2MjM0MzYzMjo6MDo6&url=%2FLava-Siachen-Storage-Charging-Phone-Case%2Fdp%2FB0GL1JFK48%2Fref%3Dsr_1_71_sspa%3Fdib%3DeyJ2IjoiMSJ9.etW8_VKKj3sXa7Rig9Xo-XTPnv81nKTleWcSt_0hpC29RIpVmBPx4TzyNAlxTvv6otVFq2S-fJoU964aYeFpCCyGJ4_iePBlVN3aK9XpJc8daKO10q8riWDGR3jp1Oc7dhenbK5-GgX30S0SwniVpQoM7og6rHUi49ecl8daINxQ74fJsHboCNRnAYi9mVdO79eNva-TO0JohtKp_nBjZqz5EEStRHLdtiECVEf5_aw.1PbDQ0yBsKet-XMglDIoZz85xQ9JPfagPIT-cDchyyo%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784784%26sr%3D8-71-spons%26aref%3DnS2KRpSP6m%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=nS2KRpSP6m&sp_cr=ZAZ,5,2026-08-04 00:49:54.976039
"Lava Bold N1 5G (Champagne Gold, 6GB RAM, 128GB Storage) |Bigger 6.75"" HD+ Notch Display | Octacore 5G Processor | 13 MP AI Camera |5000 mAh Battery| IP54 Rated Dust & Water Splash Proof","13,999",3.8 out of 5 stars,,https://www.amazon.in/Lava-Bold-N1-5G-Champagne/dp/B0GWDDKGNP/ref=sr_1_72?dib=eyJ2IjoiMSJ9.etW8_VKKj3sXa7Rig9Xo-XTPnv81nKTleWcSt_0hpC29RIpVmBPx4TzyNAlxTvv6otVFq2S-fJoU964aYeFpCCyGJ4_iePBlVN3aK9XpJc8daKO10q8riWDGR3jp1Oc7dhenbK5-GgX30S0SwniVpQoM7og6rHUi49ecl8daINxQ74fJsHboCNRnAYi9mVdO79eNva-TO0JohtKp_nBjZqz5EEStRHLdtiECVEf5_aw.1PbDQ0yBsKet-XMglDIoZz85xQ9JPfagPIT-cDchyyo&dib_tag=se&keywords=phones&qid=1785784784&sr=8-72,5,2026-08-04 00:49:54.977883
"acerpure Acerone Liquid 4G Smartphone (Blue, 4GB RAM, 64GB Storage) with 6.5"" IPS Display, 20MP Rear Camera, 5000mAh Battery, Android 14, Octa-Core MT6765 Processor","8,798",2.9 out of 5 stars,,https://www.amazon.in/acerpure-Acerone-Liquid-Smartphone-Octa-Core/dp/B0GTQ5X45R/ref=sr_1_73?dib=eyJ2IjoiMSJ9.etW8_VKKj3sXa7Rig9Xo-XTPnv81nKTleWcSt_0hpC29RIpVmBPx4TzyNAlxTvv6otVFq2S-fJoU964aYeFpCCyGJ4_iePBlVN3aK9XpJc8daKO10q8riWDGR3jp1Oc7dhenbK5-GgX30S0SwniVpQoM7og6rHUi49ecl8daINxQ74fJsHboCNRnAYi9mVdO79eNva-TO0JohtKp_nBjZqz5EEStRHLdtiECVEf5_aw.1PbDQ0yBsKet-XMglDIoZz85xQ9JPfagPIT-cDchyyo&dib_tag=se&keywords=phones&qid=1785784784&sr=8-73,5,2026-08-04 00:49:54.980762
